Feature ID	Taxon	Confidence
6dfb0974a65b41401d4adc05adad76fd	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999955486332535
8656f5e3d8a523043f5939a898318986	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9999711238760564
e334edaf4890c7827d8ef1bd57f2d9a0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9935870593335158
a091685cdd7e257e898f90b82a6bbb8d	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9999963209572404
2cc1b05ae799a3a813f291c90d938590	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Arcobacter; s__	0.9999917005447336
a5fcd43469dc9db6ed3655358e73e373	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999986560075198
f873d9cf3ea2564d9aaae49fc391ea18	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae	0.8536310020751905
ca3ca29f9a68945854232c38030165a0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__	0.9999979207642029
2ed47d82b8983a5c19145bafebf0f5fb	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999798064
751d606df6322a52874e210612a3846f	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__	0.999113091534828
13f3b02e67175269e4345712db6c1de8	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae; g__Desulfobacca; s__	0.9999990858175409
245dd3a7e895b5f4490efeff2dacd261	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9999932579047731
6ee000bee216698efa288b80f45c043a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.9708593501875441
1914e4ce27b2a5d7a18cd9be77fa7cdb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.9995686657870714
647baafc9f118bb7404b93c126c63079	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__	0.9999825388896895
a9428f7c930e2d1d2bf7fbb856456205	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi	0.9930038705232367
bbe5e64621b37513d38d207abeee27db	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__	0.9999997311059381
1735841325aa5ea40f37a24741e1190d	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__	0.9999852936521255
c47189fdcca79dc408d0310781365d9c	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae]; g__; s__	0.9999999997458247
b8d3733486ea6fdb17eb36d74fce04e3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Crenotrichaceae; g__Crenothrix; s__	0.9981117157526262
29eb8e14ce61e9c4549de0f9cf200c19	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9739882062267374
22a64c3db90494d4852b669b2c09f823	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.9992236853925505
